VendaID,ProdutoID,ValorVenda,DataVenda,Localizacao,ClienteID,Nome,Idade,PreferenciaProduto
466,135,97.51,2024-02-13,Cavalcante,466,Ana Lívia Sá,31,Jogos
466,135,97.51,2024-02-13,Cavalcante,983,Anthony Oliveira,70,Livros
467,100,47.74,2024-03-26,Borges de Correia,467,Vitor Nogueira,46,Eletrodomésticos
468,108,96.72,2023-10-16,Moreira,145,José Miguel Camargo,45,Eletrodomésticos
468,108,96.72,2023-10-16,Moreira,468,Maria Albuquerque,75,Eletrônicos
468,108,96.72,2023-10-16,Moreira,821,Ana Julia Freitas,28,Eletrodomésticos
469,155,76.22,2024-02-15,Fonseca de Caldeira,469,Enrico Montenegro,40,Roupas
470,100,7.22,2023-12-01,da Rosa,470,Maria Luísa Azevedo,19,Livros
470,100,7.22,2023-12-01,da Rosa,471,Milena Moura,65,Roupas
470,100,7.22,2023-12-01,da Rosa,485,Esther da Luz,50,Roupas
470,100,7.22,2023-12-01,da Rosa,764,Rodrigo Ramos,44,Eletrônicos
471,145,53.2,2024-02-12,da Rosa,470,Maria Luísa Azevedo,19,Livros
471,145,53.2,2024-02-12,da Rosa,471,Milena Moura,65,Roupas
471,145,53.2,2024-02-12,da Rosa,485,Esther da Luz,50,Roupas
471,145,53.2,2024-02-12,da Rosa,764,Rodrigo Ramos,44,Eletrônicos
472,140,18.06,2023-12-17,Garcia da Mata,472,Isaac Siqueira,31,Eletrônicos
473,160,63.5,2024-09-07,Casa Grande de da Rosa,473,Maria Isis Pereira,48,Eletrônicos
474,168,2.56,2024-06-15,Albuquerque,279,Isaque Fonseca,34,Roupas
474,168,2.56,2024-06-15,Albuquerque,316,Ayla Barros,80,Eletrodomésticos
474,168,2.56,2024-06-15,Albuquerque,329,Maitê Melo,38,Roupas
474,168,2.56,2024-06-15,Albuquerque,474,Arthur Gabriel Moreira,80,Jogos
474,168,2.56,2024-06-15,Albuquerque,939,Erick Porto,29,Livros
475,190,85.94,2024-03-07,Lopes,160,Isaac Carvalho,41,Eletrônicos
475,190,85.94,2024-03-07,Lopes,417,Catarina Azevedo,24,Jogos
475,190,85.94,2024-03-07,Lopes,475,Matheus Moraes,47,Roupas
475,190,85.94,2024-03-07,Lopes,503,Rafael Pimenta,77,Jogos
475,190,85.94,2024-03-07,Lopes,810,Samuel Moura,44,Roupas
476,105,92.28,2023-10-11,Freitas do Sul,476,Leandro Vieira,41,Eletrônicos
477,186,11.99,2024-06-09,Garcia,41,Levi Ramos,27,Roupas
477,186,11.99,2024-06-09,Garcia,330,Ravi Lucca Cardoso,77,Eletrodomésticos
477,186,11.99,2024-06-09,Garcia,355,Gabriel Costela,28,Eletrônicos
477,186,11.99,2024-06-09,Garcia,477,Juan Porto,77,Livros
477,186,11.99,2024-06-09,Garcia,586,Fernando Guerra,70,Eletrônicos
477,186,11.99,2024-06-09,Garcia,689,Leandro Novaes,65,Jogos
478,133,70.09,2024-04-19,Dias,135,Fernanda Santos,46,Roupas
478,133,70.09,2024-04-19,Dias,390,Alice Jesus,76,Eletrônicos
478,133,70.09,2024-04-19,Dias,478,Lavínia Guerra,26,Livros
478,133,70.09,2024-04-19,Dias,754,Caleb Marques,62,Livros
478,133,70.09,2024-04-19,Dias,824,Maitê Rezende,59,Eletrodomésticos
478,133,70.09,2024-04-19,Dias,895,Lucas Gabriel Nascimento,61,Jogos
478,133,70.09,2024-04-19,Dias,937,Marcelo Garcia,40,Jogos
479,191,86.43,2023-10-27,Ramos do Sul,479,Sophie Ramos,30,Livros
480,111,43.77,2024-06-15,Caldeira das Pedras,480,Vinícius Peixoto,46,Eletrônicos
481,120,53.54,2024-08-09,Siqueira da Mata,481,Gustavo Nogueira,42,Jogos
481,120,53.54,2024-08-09,Siqueira da Mata,559,Henry Gabriel Ribeiro,59,Roupas
482,195,55.85,2024-01-21,Peixoto,3,Davi Lucca Aparecida,31,Roupas
482,195,55.85,2024-01-21,Peixoto,37,Srta. Maria Eduarda da Cruz,55,Eletrodomésticos
482,195,55.85,2024-01-21,Peixoto,120,Rafaela Andrade,57,Eletrônicos
482,195,55.85,2024-01-21,Peixoto,482,Luan da Conceição,26,Jogos
482,195,55.85,2024-01-21,Peixoto,691,João Miguel Santos,21,Eletrodomésticos
482,195,55.85,2024-01-21,Peixoto,855,Daniela Araújo,23,Eletrônicos
483,182,4.12,2024-05-25,Ferreira da Serra,483,Helena Alves,56,Eletrodomésticos
484,148,23.08,2024-03-25,Araújo,246,Isis Costa,19,Jogos
484,148,23.08,2024-03-25,Araújo,484,Antônio Cardoso,36,Eletrodomésticos
484,148,23.08,2024-03-25,Araújo,542,Sabrina Borges,72,Eletrodomésticos
484,148,23.08,2024-03-25,Araújo,565,Dr. Carlos Eduardo Vasconcelos,34,Roupas
484,148,23.08,2024-03-25,Araújo,580,Dra. Stephany Nogueira,51,Eletrodomésticos
484,148,23.08,2024-03-25,Araújo,953,Cecília Pimenta,44,Jogos
485,192,11.46,2024-01-09,da Rosa,470,Maria Luísa Azevedo,19,Livros
485,192,11.46,2024-01-09,da Rosa,471,Milena Moura,65,Roupas
485,192,11.46,2024-01-09,da Rosa,485,Esther da Luz,50,Roupas
485,192,11.46,2024-01-09,da Rosa,764,Rodrigo Ramos,44,Eletrônicos
486,158,77.31,2024-05-25,da Costa,113,João Lucas Aparecida,55,Livros
486,158,77.31,2024-05-25,da Costa,486,Yasmin Vargas,61,Livros
486,158,77.31,2024-05-25,da Costa,746,Larissa Nascimento,36,Eletrônicos
486,158,77.31,2024-05-25,da Costa,772,Joaquim Nogueira,26,Eletrodomésticos
486,158,77.31,2024-05-25,da Costa,888,Thomas Guerra,76,Eletrônicos
487,101,22.19,2023-12-12,Cavalcante das Flores,487,Sabrina Costela,43,Eletrodomésticos
488,175,96.81,2024-08-19,da Mota,80,Nicole Souza,18,Jogos
488,175,96.81,2024-08-19,da Mota,114,Sr. Pedro da Mota,72,Eletrodomésticos
488,175,96.81,2024-08-19,da Mota,174,Otto Barros,28,Jogos
488,175,96.81,2024-08-19,da Mota,266,Ana Lívia Fogaça,32,Eletrônicos
488,175,96.81,2024-08-19,da Mota,368,Benjamim Gonçalves,18,Eletrônicos
488,175,96.81,2024-08-19,da Mota,488,Henry Montenegro,43,Eletrônicos
488,175,96.81,2024-08-19,da Mota,508,Carlos Eduardo Martins,59,Eletrodomésticos
488,175,96.81,2024-08-19,da Mota,546,Liam Pinto,62,Livros
488,175,96.81,2024-08-19,da Mota,650,Dr. Marcelo Gonçalves,33,Jogos
488,175,96.81,2024-08-19,da Mota,788,Ester da Paz,40,Roupas
488,175,96.81,2024-08-19,da Mota,797,Sr. Theo Abreu,18,Eletrodomésticos
488,175,96.81,2024-08-19,da Mota,986,Daniel Moura,63,Eletrônicos
489,182,50.07,2024-04-26,Barros das Pedras,489,Dra. Mariana da Rocha,55,Livros
490,156,15.73,2023-12-31,Casa Grande do Galho,490,Isadora Lopes,31,Eletrodomésticos
491,117,28.07,2024-04-21,Costela,39,Sr. Davi Lucas Barros,59,Eletrônicos
491,117,28.07,2024-04-21,Costela,57,Luiz Fernando Leão,19,Livros
491,117,28.07,2024-04-21,Costela,109,Lunna Vieira,18,Livros
491,117,28.07,2024-04-21,Costela,411,Helena Santos,52,Eletrônicos
491,117,28.07,2024-04-21,Costela,491,Dr. Luan Machado,74,Eletrônicos
492,104,38.82,2023-12-01,Aragão do Oeste,211,Helena Marques,51,Eletrônicos
492,104,38.82,2023-12-01,Aragão do Oeste,237,Sr. Theodoro Rocha,36,Livros
492,104,38.82,2023-12-01,Aragão do Oeste,492,Mathias Sá,53,Jogos
493,176,83.21,2024-06-03,Gonçalves de Gonçalves,493,Alana Montenegro,80,Roupas
494,169,96.59,2024-09-08,da Conceição de Nunes,494,Dr. Pedro Leão,64,Eletrônicos
495,195,59.76,2024-09-14,Novais do Galho,495,Srta. Agatha Silva,75,Roupas
496,161,44.27,2024-09-18,Melo,496,Sr. João Miguel Dias,38,Jogos
496,161,44.27,2024-09-18,Melo,791,Esther Santos,61,Eletrônicos
497,182,42.46,2024-04-29,da Luz da Prata,497,Henrique Aparecida,33,Livros
498,112,85.04,2023-10-03,Cavalcante de Aparecida,498,Ravi da Mota,48,Eletrodomésticos
499,194,58.07,2024-09-22,Santos da Prata,499,Benjamim Costela,73,Eletrônicos
500,147,61.81,2024-06-14,Guerra,20,Luiz Otávio Teixeira,75,Roupas
500,147,61.81,2024-06-14,Guerra,280,Srta. Maria Teixeira,47,Roupas
500,147,61.81,2024-06-14,Guerra,308,Luiz Felipe Ramos,71,Jogos
500,147,61.81,2024-06-14,Guerra,455,Luiz Felipe Sales,47,Eletrodomésticos
500,147,61.81,2024-06-14,Guerra,500,Alícia Pires,50,Eletrônicos
500,147,61.81,2024-06-14,Guerra,562,Gustavo Henrique Almeida,75,Roupas
500,147,61.81,2024-06-14,Guerra,597,Guilherme Nunes,74,Roupas
500,147,61.81,2024-06-14,Guerra,716,Letícia Melo,33,Eletrônicos
500,147,61.81,2024-06-14,Guerra,798,João Lucas da Cruz,41,Eletrodomésticos
501,147,59.24,2023-12-15,Montenegro,70,Davi Lucca Sampaio,29,Eletrônicos
501,147,59.24,2023-12-15,Montenegro,302,Antony das Neves,51,Eletrônicos
501,147,59.24,2023-12-15,Montenegro,501,Daniela da Mata,64,Jogos
501,147,59.24,2023-12-15,Montenegro,850,Léo Cavalcante,35,Livros
501,147,59.24,2023-12-15,Montenegro,968,Gabriel Pastor,49,Livros
502,132,55.07,2024-01-24,Pinto de Caldeira,502,Emanuella Rios,23,Eletrônicos
503,145,51.95,2024-01-09,Lopes,160,Isaac Carvalho,41,Eletrônicos
503,145,51.95,2024-01-09,Lopes,417,Catarina Azevedo,24,Jogos
503,145,51.95,2024-01-09,Lopes,475,Matheus Moraes,47,Roupas
503,145,51.95,2024-01-09,Lopes,503,Rafael Pimenta,77,Jogos
503,145,51.95,2024-01-09,Lopes,810,Samuel Moura,44,Roupas
504,109,69.14,2024-09-23,da Mata,133,Alana Casa Grande,80,Livros
504,109,69.14,2024-09-23,da Mata,276,Melissa Silva,21,Roupas
504,109,69.14,2024-09-23,da Mata,342,Raul Gomes,80,Roupas
504,109,69.14,2024-09-23,da Mata,438,Amanda Ribeiro,27,Roupas
504,109,69.14,2024-09-23,da Mata,504,Vicente Garcia,20,Roupas
504,109,69.14,2024-09-23,da Mata,703,Felipe Gomes,56,Jogos
504,109,69.14,2024-09-23,da Mata,844,Fernando da Luz,38,Jogos
505,151,30.09,2024-08-22,Nogueira,91,Srta. Ana Luiza Lopes,70,Eletrônicos
505,151,30.09,2024-08-22,Nogueira,163,Ágatha da Mota,46,Livros
505,151,30.09,2024-08-22,Nogueira,215,Anna Liz Barros,43,Eletrodomésticos
505,151,30.09,2024-08-22,Nogueira,244,Bruna Ferreira,58,Jogos
505,151,30.09,2024-08-22,Nogueira,361,Zoe Aparecida,47,Eletrodomésticos
505,151,30.09,2024-08-22,Nogueira,374,Liam Sampaio,47,Livros
505,151,30.09,2024-08-22,Nogueira,401,Dr. Gustavo Henrique Araújo,80,Eletrodomésticos
505,151,30.09,2024-08-22,Nogueira,505,Enzo Gabriel Camargo,29,Eletrônicos
505,151,30.09,2024-08-22,Nogueira,684,Brayan Teixeira,73,Jogos
506,195,20.84,2024-06-13,Moreira de da Cunha,506,Luigi Correia,67,Eletrodomésticos
507,180,11.3,2024-07-12,Carvalho,74,Gabrielly Teixeira,63,Roupas
507,180,11.3,2024-07-12,Carvalho,90,Natália Viana,60,Livros
507,180,11.3,2024-07-12,Carvalho,507,Augusto Camargo,56,Eletrônicos
507,180,11.3,2024-07-12,Carvalho,603,Ágatha da Costa,80,Jogos
507,180,11.3,2024-07-12,Carvalho,660,Felipe Duarte,48,Roupas
508,151,65.84,2024-09-23,da Mota,80,Nicole Souza,18,Jogos
508,151,65.84,2024-09-23,da Mota,114,Sr. Pedro da Mota,72,Eletrodomésticos
508,151,65.84,2024-09-23,da Mota,174,Otto Barros,28,Jogos
508,151,65.84,2024-09-23,da Mota,266,Ana Lívia Fogaça,32,Eletrônicos
508,151,65.84,2024-09-23,da Mota,368,Benjamim Gonçalves,18,Eletrônicos
508,151,65.84,2024-09-23,da Mota,488,Henry Montenegro,43,Eletrônicos
508,151,65.84,2024-09-23,da Mota,508,Carlos Eduardo Martins,59,Eletrodomésticos
508,151,65.84,2024-09-23,da Mota,546,Liam Pinto,62,Livros
508,151,65.84,2024-09-23,da Mota,650,Dr. Marcelo Gonçalves,33,Jogos
508,151,65.84,2024-09-23,da Mota,788,Ester da Paz,40,Roupas
508,151,65.84,2024-09-23,da Mota,797,Sr. Theo Abreu,18,Eletrodomésticos
508,151,65.84,2024-09-23,da Mota,986,Daniel Moura,63,Eletrônicos
509,194,6.7,2024-05-23,Mendes do Amparo,509,Vinicius Duarte,37,Roupas
510,136,21.98,2024-05-24,Ferreira de Duarte,510,Dr. Kevin Dias,59,Roupas
511,158,99.89,2024-06-08,Alves da Serra,511,Emilly Porto,21,Jogos
512,136,93.75,2024-06-25,Cardoso,56,Vinícius Ribeiro,80,Eletrônicos
512,136,93.75,2024-06-25,Cardoso,92,Sophie Siqueira,68,Jogos
512,136,93.75,2024-06-25,Cardoso,384,Sr. Caleb Jesus,63,Jogos
512,136,93.75,2024-06-25,Cardoso,512,Caroline Azevedo,70,Livros
513,200,6.4,2024-09-25,Vieira,40,Dr. José Miguel Santos,55,Livros
513,200,6.4,2024-09-25,Vieira,138,Elisa Silva,34,Livros
513,200,6.4,2024-09-25,Vieira,462,Murilo Sampaio,61,Roupas
513,200,6.4,2024-09-25,Vieira,513,Helena Fogaça,67,Eletrônicos
513,200,6.4,2024-09-25,Vieira,954,Davi Lucas Aparecida,61,Eletrodomésticos
514,101,54.64,2023-10-15,da Costa de da Cunha,514,Ester da Paz,27,Eletrônicos
515,138,84.15,2024-08-30,Nascimento,16,Maria Júlia Silva,24,Roupas
515,138,84.15,2024-08-30,Nascimento,281,Sra. Natália Monteiro,51,Jogos
515,138,84.15,2024-08-30,Nascimento,515,Heloisa Oliveira,46,Roupas
515,138,84.15,2024-08-30,Nascimento,569,Gustavo Henrique Peixoto,71,Eletrônicos
515,138,84.15,2024-08-30,Nascimento,605,Thomas Fonseca,30,Jogos
515,138,84.15,2024-08-30,Nascimento,612,Marcela Sá,47,Eletrodomésticos
515,138,84.15,2024-08-30,Nascimento,715,Sr. Gustavo Henrique Pimenta,72,Roupas
516,100,12.9,2024-04-06,da Cunha,516,Dr. Lorenzo Campos,80,Jogos
516,100,12.9,2024-04-06,da Cunha,801,Gael Henrique Barbosa,36,Jogos
517,119,95.75,2024-06-28,Jesus do Campo,517,Stella Cavalcanti,75,Roupas
518,165,70.2,2024-09-06,Pimenta,93,Erick Sales,75,Eletrodomésticos
518,165,70.2,2024-09-06,Pimenta,241,Sophie Abreu,69,Eletrodomésticos
518,165,70.2,2024-09-06,Pimenta,430,Isaque Porto,49,Roupas
518,165,70.2,2024-09-06,Pimenta,518,Stella Duarte,45,Eletrodomésticos
518,165,70.2,2024-09-06,Pimenta,522,Vitória Correia,23,Livros
518,165,70.2,2024-09-06,Pimenta,618,Dra. Ana Clara Teixeira,56,Eletrônicos
519,183,28.14,2024-01-25,da Rocha do Campo,519,Jade da Mata,63,Eletrodomésticos
520,143,76.72,2024-01-15,Aragão,103,Maria Helena Aparecida,49,Eletrônicos
520,143,76.72,2024-01-15,Aragão,345,Raul Lopes,36,Eletrônicos
520,143,76.72,2024-01-15,Aragão,520,Ryan das Neves,26,Livros
520,143,76.72,2024-01-15,Aragão,608,Maria Julia Leão,22,Eletrodomésticos
520,143,76.72,2024-01-15,Aragão,775,Sr. Ravi da Costa,79,Livros
520,143,76.72,2024-01-15,Aragão,978,Lorenzo Siqueira,80,Livros
521,107,8.73,2024-04-18,Alves das Flores,521,Eloá Cirino,35,Roupas
522,191,87.36,2024-04-01,Pimenta,93,Erick Sales,75,Eletrodomésticos
522,191,87.36,2024-04-01,Pimenta,241,Sophie Abreu,69,Eletrodomésticos
522,191,87.36,2024-04-01,Pimenta,430,Isaque Porto,49,Roupas
522,191,87.36,2024-04-01,Pimenta,518,Stella Duarte,45,Eletrodomésticos
522,191,87.36,2024-04-01,Pimenta,522,Vitória Correia,23,Livros
522,191,87.36,2024-04-01,Pimenta,618,Dra. Ana Clara Teixeira,56,Eletrônicos
523,106,37.85,2024-07-01,da Costa da Prata,523,Pedro Henrique Nunes,69,Jogos
524,165,85.21,2024-09-29,Lima,65,Sr. João Lucas Novaes,78,Eletrônicos
524,165,85.21,2024-09-29,Lima,524,Cauê Vasconcelos,60,Roupas
524,165,85.21,2024-09-29,Lima,630,Alana Porto,49,Livros
525,149,42.3,2024-01-17,Gomes Paulista,525,Davi Lucca Pacheco,76,Roupas
526,171,86.74,2024-04-04,da Rosa Verde,526,Antônio Casa Grande,38,Roupas
527,187,71.71,2024-01-02,Oliveira do Norte,527,Davi Miguel Carvalho,68,Eletrodomésticos
528,153,82.79,2024-05-25,Garcia de Teixeira,528,Dr. Raul Abreu,40,Eletrodomésticos
529,133,21.99,2023-11-24,Vieira dos Dourados,529,Lorena Sampaio,64,Jogos
530,162,32.76,2024-03-06,Borges,111,Eduardo da Rocha,36,Eletrônicos
530,162,32.76,2024-03-06,Borges,128,Sophie Nogueira,40,Eletrodomésticos
530,162,32.76,2024-03-06,Borges,155,Srta. Olivia da Rocha,70,Roupas
530,162,32.76,2024-03-06,Borges,309,Sr. Bryan Pacheco,70,Livros
530,162,32.76,2024-03-06,Borges,406,Heitor Cardoso,66,Roupas
530,162,32.76,2024-03-06,Borges,451,Sr. Luigi da Mota,46,Eletrodomésticos
530,162,32.76,2024-03-06,Borges,530,Julia Freitas,37,Roupas
530,162,32.76,2024-03-06,Borges,945,João Guilherme Vasconcelos,60,Eletrônicos
531,130,5.03,2024-01-15,Silva da Praia,531,Matheus da Rocha,46,Roupas
532,169,65.53,2024-06-14,Cavalcanti do Campo,532,Alexandre Fernandes,41,Livros
533,102,89.12,2024-09-07,Vasconcelos,72,Kevin Silveira,30,Eletrônicos
533,102,89.12,2024-09-07,Vasconcelos,106,Gustavo Freitas,79,Eletrônicos
533,102,89.12,2024-09-07,Vasconcelos,393,Cauã Lima,80,Eletrônicos
533,102,89.12,2024-09-07,Vasconcelos,533,Sr. Davi Miguel Oliveira,24,Livros
533,102,89.12,2024-09-07,Vasconcelos,576,Mariana da Costa,48,Eletrodomésticos
534,144,28.17,2024-01-20,Rocha da Praia,534,Benjamin Moraes,19,Livros
535,147,5.92,2024-08-05,Ribeiro,336,Yago Borges,18,Livros
535,147,5.92,2024-08-05,Ribeiro,350,Henry Cirino,79,Livros
535,147,5.92,2024-08-05,Ribeiro,535,Luísa Pinto,40,Roupas
535,147,5.92,2024-08-05,Ribeiro,551,Augusto Araújo,42,Jogos
535,147,5.92,2024-08-05,Ribeiro,765,Vitor Gabriel Macedo,78,Roupas
536,155,96.29,2024-06-13,Gonçalves do Norte,536,Sr. Bruno Pinto,68,Roupas
537,175,80.99,2024-03-04,Martins,159,Arthur Gabriel Castro,28,Eletrônicos
537,175,80.99,2024-03-04,Martins,278,Fernanda Borges,49,Eletrodomésticos
537,175,80.99,2024-03-04,Martins,337,Sra. Sarah Nogueira,42,Jogos
537,175,80.99,2024-03-04,Martins,433,Alícia Freitas,42,Jogos
537,175,80.99,2024-03-04,Martins,537,Leonardo Castro,71,Livros
537,175,80.99,2024-03-04,Martins,623,Alícia Pereira,61,Jogos
537,175,80.99,2024-03-04,Martins,756,Luiz Henrique Borges,60,Eletrônicos
537,175,80.99,2024-03-04,Martins,853,Manuela Lopes,18,Livros
537,175,80.99,2024-03-04,Martins,934,Elisa Cavalcanti,79,Roupas
538,198,82.16,2024-01-13,Aparecida,15,João Monteiro,54,Eletrodomésticos
538,198,82.16,2024-01-13,Aparecida,64,Yasmin Cassiano,41,Livros
538,198,82.16,2024-01-13,Aparecida,444,Lucca Câmara,55,Roupas
538,198,82.16,2024-01-13,Aparecida,538,Ayla Duarte,28,Livros
538,198,82.16,2024-01-13,Aparecida,548,Sr. Ravy Câmara,53,Eletrodomésticos
538,198,82.16,2024-01-13,Aparecida,664,Isaac Nunes,59,Roupas
538,198,82.16,2024-01-13,Aparecida,876,Arthur Campos,80,Livros
539,187,89.59,2024-08-28,da Costa da Serra,539,Samuel Silveira,60,Eletrônicos
539,187,89.59,2024-08-28,da Costa da Serra,902,Asafe Fogaça,80,Jogos
540,169,17.88,2024-02-22,Ferreira da Praia,540,Luiz Gustavo Marques,59,Jogos
541,180,96.38,2024-04-21,Castro Grande,541,Sabrina Costa,44,Livros
541,180,96.38,2024-04-21,Castro Grande,784,Srta. Anna Liz da Paz,37,Eletrodomésticos
542,133,94.59,2024-01-31,Araújo,246,Isis Costa,19,Jogos
542,133,94.59,2024-01-31,Araújo,484,Antônio Cardoso,36,Eletrodomésticos
542,133,94.59,2024-01-31,Araújo,542,Sabrina Borges,72,Eletrodomésticos
542,133,94.59,2024-01-31,Araújo,565,Dr. Carlos Eduardo Vasconcelos,34,Roupas
542,133,94.59,2024-01-31,Araújo,580,Dra. Stephany Nogueira,51,Eletrodomésticos
542,133,94.59,2024-01-31,Araújo,953,Cecília Pimenta,44,Jogos
543,122,97.06,2023-11-06,Duarte do Amparo,543,Nathan Abreu,71,Eletrônicos
544,122,10.62,2024-03-02,Abreu de Sousa,544,Sra. Lara da Luz,35,Jogos
545,186,80.71,2024-05-17,Fonseca,224,Lunna Costa,49,Eletrodomésticos
545,186,80.71,2024-05-17,Fonseca,227,Gael Henrique Abreu,57,Jogos
545,186,80.71,2024-05-17,Fonseca,312,Luara Albuquerque,55,Jogos
545,186,80.71,2024-05-17,Fonseca,545,Esther Carvalho,53,Eletrodomésticos
545,186,80.71,2024-05-17,Fonseca,774,Oliver Cirino,28,Eletrodomésticos
545,186,80.71,2024-05-17,Fonseca,792,Sr. Dom Andrade,32,Jogos
546,128,44.35,2024-02-15,da Mota,80,Nicole Souza,18,Jogos
546,128,44.35,2024-02-15,da Mota,114,Sr. Pedro da Mota,72,Eletrodomésticos
546,128,44.35,2024-02-15,da Mota,174,Otto Barros,28,Jogos
546,128,44.35,2024-02-15,da Mota,266,Ana Lívia Fogaça,32,Eletrônicos
546,128,44.35,2024-02-15,da Mota,368,Benjamim Gonçalves,18,Eletrônicos
546,128,44.35,2024-02-15,da Mota,488,Henry Montenegro,43,Eletrônicos
546,128,44.35,2024-02-15,da Mota,508,Carlos Eduardo Martins,59,Eletrodomésticos
546,128,44.35,2024-02-15,da Mota,546,Liam Pinto,62,Livros
546,128,44.35,2024-02-15,da Mota,650,Dr. Marcelo Gonçalves,33,Jogos
546,128,44.35,2024-02-15,da Mota,788,Ester da Paz,40,Roupas
546,128,44.35,2024-02-15,da Mota,797,Sr. Theo Abreu,18,Eletrodomésticos
546,128,44.35,2024-02-15,da Mota,986,Daniel Moura,63,Eletrônicos
547,147,33.09,2024-04-07,Fogaça de Correia,547,Rael da Conceição,76,Eletrodomésticos
548,170,80.84,2024-05-17,Aparecida,15,João Monteiro,54,Eletrodomésticos
548,170,80.84,2024-05-17,Aparecida,64,Yasmin Cassiano,41,Livros
548,170,80.84,2024-05-17,Aparecida,444,Lucca Câmara,55,Roupas
548,170,80.84,2024-05-17,Aparecida,538,Ayla Duarte,28,Livros
548,170,80.84,2024-05-17,Aparecida,548,Sr. Ravy Câmara,53,Eletrodomésticos
548,170,80.84,2024-05-17,Aparecida,664,Isaac Nunes,59,Roupas
548,170,80.84,2024-05-17,Aparecida,876,Arthur Campos,80,Livros
549,128,34.82,2024-01-05,Nogueira das Pedras,549,Gabriela da Conceição,24,Livros
550,119,51.88,2024-01-02,Lima da Prata,550,Isabelly Alves,53,Eletrônicos
551,120,39.47,2024-08-01,Ribeiro,336,Yago Borges,18,Livros
551,120,39.47,2024-08-01,Ribeiro,350,Henry Cirino,79,Livros
551,120,39.47,2024-08-01,Ribeiro,535,Luísa Pinto,40,Roupas
551,120,39.47,2024-08-01,Ribeiro,551,Augusto Araújo,42,Jogos
551,120,39.47,2024-08-01,Ribeiro,765,Vitor Gabriel Macedo,78,Roupas
552,149,91.33,2024-06-15,da Rocha do Oeste,552,Pedro Lucas Ribeiro,73,Jogos
553,118,73.78,2024-01-30,Pinto,84,Carlos Eduardo Vieira,55,Jogos
553,118,73.78,2024-01-30,Pinto,325,Felipe Azevedo,69,Eletrodomésticos
553,118,73.78,2024-01-30,Pinto,553,Cecilia Sousa,38,Eletrodomésticos
553,118,73.78,2024-01-30,Pinto,615,Maria Vitória Castro,45,Livros
553,118,73.78,2024-01-30,Pinto,809,Nicole Ribeiro,18,Roupas
554,102,8.39,2024-06-22,Nogueira da Serra,554,Augusto Garcia,23,Eletrodomésticos
555,155,53.48,2023-10-20,Sales Grande,555,Sr. Rhavi da Mata,53,Jogos
556,112,7.21,2024-01-18,Monteiro,95,Olívia Porto,54,Livros
556,112,7.21,2024-01-18,Monteiro,362,Isis Cavalcanti,25,Livros
556,112,7.21,2024-01-18,Monteiro,413,Luísa da Cunha,46,Eletrodomésticos
556,112,7.21,2024-01-18,Monteiro,556,Pedro Henrique Moreira,78,Roupas
556,112,7.21,2024-01-18,Monteiro,648,Jade Casa Grande,43,Roupas
556,112,7.21,2024-01-18,Monteiro,710,Pietro Costa,50,Eletrodomésticos
557,149,68.02,2024-01-11,Vargas da Mata,557,Erick Garcia,70,Eletrônicos
558,172,43.46,2024-01-04,Pereira,24,Sr. Lucas Viana,74,Eletrônicos
558,172,43.46,2024-01-04,Pereira,297,Sra. Ana Júlia Monteiro,54,Livros
558,172,43.46,2024-01-04,Pereira,349,Luiz Fernando Teixeira,55,Roupas
558,172,43.46,2024-01-04,Pereira,465,Srta. Laura Monteiro,53,Livros
558,172,43.46,2024-01-04,Pereira,558,Maria Pires,76,Livros
558,172,43.46,2024-01-04,Pereira,814,Joaquim Rios,64,Jogos
558,172,43.46,2024-01-04,Pereira,923,Luana Fogaça,69,Eletrodomésticos
559,114,68.86,2024-04-22,Siqueira da Mata,481,Gustavo Nogueira,42,Jogos
559,114,68.86,2024-04-22,Siqueira da Mata,559,Henry Gabriel Ribeiro,59,Roupas
560,149,94.11,2024-08-20,Fonseca da Praia,560,Srta. Ana Julia Machado,23,Eletrodomésticos
561,199,45.36,2024-07-17,Rezende Grande,561,Luigi Sales,77,Livros
562,126,28.56,2024-04-30,Guerra,20,Luiz Otávio Teixeira,75,Roupas
562,126,28.56,2024-04-30,Guerra,280,Srta. Maria Teixeira,47,Roupas
562,126,28.56,2024-04-30,Guerra,308,Luiz Felipe Ramos,71,Jogos
562,126,28.56,2024-04-30,Guerra,455,Luiz Felipe Sales,47,Eletrodomésticos
562,126,28.56,2024-04-30,Guerra,500,Alícia Pires,50,Eletrônicos
562,126,28.56,2024-04-30,Guerra,562,Gustavo Henrique Almeida,75,Roupas
562,126,28.56,2024-04-30,Guerra,597,Guilherme Nunes,74,Roupas
562,126,28.56,2024-04-30,Guerra,716,Letícia Melo,33,Eletrônicos
562,126,28.56,2024-04-30,Guerra,798,João Lucas da Cruz,41,Eletrodomésticos
563,116,93.38,2024-09-04,Moura,363,Emanuel Fogaça,79,Eletrônicos
563,116,93.38,2024-09-04,Moura,365,João Vitor Garcia,64,Roupas
563,116,93.38,2024-09-04,Moura,383,Cauã Moreira,73,Eletrônicos
563,116,93.38,2024-09-04,Moura,386,Dr. Breno Teixeira,21,Livros
563,116,93.38,2024-09-04,Moura,415,Raquel Sousa,29,Livros
563,116,93.38,2024-09-04,Moura,563,Enzo Gabriel Jesus,68,Livros
563,116,93.38,2024-09-04,Moura,567,Dr. Juan Rios,63,Jogos
